FL_DATE,AIRLINE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,CRS_ARR_TIME,CANCELLED,CRS_ELAPSED_TIME,DISTANCE,ORIGIN_CITY_MAXTEMP_C,ORIGIN_CITY_MINTEMP_C,ORIGIN_CITY_AVGTEMP_C,ORIGIN_CITY_MAXWIND_KPH,ORIGIN_CITY_TOTALPRECIP_MM,ORIGIN_CITY_AVGVIS_KM,ORIGIN_CITY_AVGHUMIDITY,ORIGIN_CITY_TEXT,ORIGIN_CITY_DAILY_CHANCE_OF_RAIN,ORIGIN_CITY_DAILY_CHANCE_OF_SNOW,DEST_CITY_MAXTEMP_C,DEST_CITY_MINTEMP_C,DEST_CITY_AVGTEMP_C,DEST_CITY_MAXWIND_KPH,DEST_CITY_TOTALPRECIP_MM,DEST_CITY_AVGVIS_KM,DEST_CITY_AVGHUMIDITY,DEST_CITY_TEXT,DEST_CITY_DAILY_CHANCE_OF_RAIN,DEST_CITY_DAILY_CHANCE_OF_SNOW
2023-08-05,American Airlines Inc.,19805,2430,ORD,"Chicago, IL",BWI,"Baltimore, MD",1850,2142,0.0,112.0,622.0,25.6,21.1,22.7,23.0,5.95,9.5,77,Heavy rain at times,100,0,29.7,20.1,25.0,10.4,0.3,9.7,70,Patchy rain possible,100,0
2023-06-01,SkyWest Airlines Inc.,20304,3451,SAN,"San Diego, CA",SFO,"San Francisco, CA",615,755,0.0,100.0,447.0,20.3,15.0,16.5,16.9,0.0,9.7,72,Overcast,0,0,19.9,10.5,14.5,19.4,0.0,10.0,74,Sunny,0,0
2023-05-31,American Airlines Inc.,19805,2030,LGA,"New York, NY",DFW,"Dallas/Fort Worth, TX",1125,1429,0.0,244.0,1389.0,25.4,11.0,18.2,15.5,0.0,10.0,51,Sunny,0,0,31.9,20.5,25.8,18.7,0.0,10.0,64,Overcast,0,0
2023-07-16,American Airlines Inc.,19805,1977,CLT,"Charlotte, NC",SAT,"San Antonio, TX",712,903,0.0,171.0,1095.0,33.4,21.6,27.4,9.9,0.2,8.6,72,Overcast,100,0,41.2,23.5,31.7,24.5,0.0,10.0,55,Overcast,0,0
2023-07-19,Southwest Airlines Co.,19393,3557,DCA,"Washington, DC",MCI,"Kansas City, MO",1630,1805,0.0,155.0,949.0,31.0,20.5,25.6,9.4,4.95,10.0,69,Moderate or heavy rain shower,100,0,32.0,20.0,26.1,20.5,2.9,10.0,72,Moderate rain at times,100,0
2023-05-13,Southwest Airlines Co.,19393,2162,SMF,"Sacramento, CA",SBA,"Santa Barbara, CA",945,1100,0.0,75.0,310.0,34.6,15.2,24.1,10.4,0.0,10.0,52,Sunny,0,0,25.7,15.0,20.4,14.0,0.0,10.0,55,Sunny,0,0
2023-07-09,Delta Air Lines Inc.,19790,402,MSP,"Minneapolis, MN",LGA,"New York, NY",1025,1409,1.0,164.0,1020.0,30.0,13.5,22.0,21.6,0.0,10.0,50,Cloudy,0,0,28.0,22.0,24.5,19.2,9.7,9.0,84,Moderate or heavy rain shower,100,0
2023-06-14,American Airlines Inc.,19805,2034,LGA,"New York, NY",CLT,"Charlotte, NC",1300,1507,0.0,127.0,544.0,23.9,16.4,18.9,19.2,19.45,9.4,74,Moderate or heavy rain shower,100,0,29.2,14.7,21.5,22.7,6.4,9.8,64,Patchy rain possible,100,0
2023-06-24,Southwest Airlines Co.,19393,1014,SEA,"Seattle, WA",SJC,"San Jose, CA",1805,2010,0.0,125.0,696.0,23.4,10.3,16.8,10.1,0.0,10.0,69,Overcast,0,0,24.0,11.3,16.0,19.6,0.0,10.0,70,Overcast,0,0
2023-08-08,Southwest Airlines Co.,19393,3813,MCO,"Orlando, FL",PVD,"Providence, RI",725,1005,0.0,160.0,1072.0,36.1,27.1,31.2,14.0,0.2,10.0,64,Patchy rain possible,100,0,27.3,21.2,23.4,20.2,15.15,8.9,87,Moderate or heavy rain shower,100,0
2023-08-25,Delta Air Lines Inc.,19790,792,LAX,"Los Angeles, CA",MSP,"Minneapolis, MN",610,1149,0.0,219.0,1535.0,29.5,17.9,23.3,16.6,0.0,10.0,62,Cloudy,0,0,33.4,21.6,26.8,19.4,0.4,10.0,62,Patchy rain possible,100,0
2023-07-28,American Airlines Inc.,19805,2078,DFW,"Dallas/Fort Worth, TX",SMF,"Sacramento, CA",1213,1344,0.0,211.0,1431.0,39.7,26.5,33.6,19.4,0.0,10.0,35,Sunny,0,0,35.5,13.8,23.8,18.7,0.0,10.0,46,Overcast,0,0
2023-07-28,Alaska Airlines Inc.,19930,1127,LAX,"Los Angeles, CA",PDX,"Portland, OR",1620,1840,0.0,140.0,834.0,33.0,20.4,26.3,15.8,0.0,10.0,50,Partly cloudy,0,0,29.8,12.9,20.2,15.5,0.0,10.0,58,Overcast,0,0
2023-07-27,Southwest Airlines Co.,19393,3089,LAS,"Las Vegas, NV",OGG,"Kahului, HI",930,1235,0.0,365.0,2695.0,44.8,27.0,36.3,25.1,0.0,10.0,12,Sunny,0,0,29.1,23.3,25.4,22.3,0.0,9.9,72,Overcast,0,0
2023-07-30,Delta Air Lines Inc.,19790,2519,SAV,"Savannah, GA",ATL,"Atlanta, GA",1037,1147,0.0,70.0,214.0,35.0,23.2,28.6,13.5,5.8,9.3,70,Moderate rain at times,100,0,33.8,25.1,29.5,16.9,3.6,9.9,52,Moderate or heavy rain shower,100,0
2023-06-11,SkyWest Airlines Inc.,20304,4671,DEN,"Denver, CO",ASE,"Aspen, CO",957,1052,0.0,55.0,125.0,19.7,10.6,14.2,15.1,11.15,9.5,69,Moderate or heavy rain shower,100,0,19.4,1.4,10.5,14.8,0.8,9.5,59,Cloudy,100,0
2023-07-20,Endeavor Air Inc.,20363,5143,CHA,"Chattanooga, TN",ATL,"Atlanta, GA",1759,1900,0.0,61.0,106.0,27.3,20.4,23.8,16.6,11.33,8.7,82,Moderate or heavy rain shower,100,0,34.8,22.6,28.2,16.6,1.1,9.5,67,Moderate rain at times,100,0
2023-06-26,Southwest Airlines Co.,19393,3634,MDW,"Chicago, IL",LGA,"New York, NY",555,900,0.0,125.0,725.0,21.6,17.2,19.2,23.8,2.3,9.3,79,Patchy rain possible,100,0,27.7,19.7,23.2,19.1,12.5,9.2,81,Moderate or heavy rain shower,100,0
2023-07-22,SkyWest Airlines Inc.,20304,5348,FAR,"Fargo, ND",ORD,"Chicago, IL",754,955,0.0,121.0,557.0,29.7,16.0,23.0,14.4,0.3,10.0,60,Partly cloudy,100,0,26.5,19.5,23.1,11.5,0.0,9.8,59,Cloudy,0,0
2023-05-28,Delta Air Lines Inc.,19790,2519,ATL,"Atlanta, GA",SAV,"Savannah, GA",810,916,0.0,66.0,214.0,25.5,12.3,18.5,16.6,0.0,10.0,57,Sunny,0,0,24.3,13.5,18.4,15.5,0.0,9.3,70,Overcast,0,0
2023-08-13,Southwest Airlines Co.,19393,1806,OAK,"Oakland, CA",DAL,"Dallas, TX",1800,2325,0.0,205.0,1468.0,23.6,13.4,17.3,18.0,0.0,10.0,81,Overcast,0,0,41.8,27.3,35.7,25.6,0.0,10.0,33,Sunny,0,0
2023-07-13,PSA Airlines Inc.,20397,5205,PHL,"Philadelphia, PA",MYR,"Myrtle Beach, SC",1045,1228,0.0,103.0,473.0,34.0,23.4,28.7,19.1,0.0,10.0,57,Overcast,0,0,31.8,25.2,28.2,21.2,1.7,10.0,77,Moderate rain at times,100,0
2023-08-11,American Airlines Inc.,19805,217,PHX,"Phoenix, AZ",ONT,"Ontario, CA",1049,1207,0.0,78.0,325.0,41.2,28.7,34.9,20.8,2.1,10.0,26,Moderate rain at times,100,0,28.6,16.4,21.5,16.6,0.0,10.0,63,Partly cloudy,0,0
2023-05-21,Southwest Airlines Co.,19393,2924,RSW,"Fort Myers, FL",MKE,"Milwaukee, WI",1700,1905,0.0,185.0,1183.0,31.8,23.3,27.0,14.0,4.0,9.8,70,Moderate or heavy rain shower,100,0,22.2,10.6,16.5,15.1,0.0,10.0,67,Partly cloudy,0,0
2023-05-15,Southwest Airlines Co.,19393,1334,DAL,"Dallas, TX",COS,"Colorado Springs, CO",2120,2215,0.0,115.0,602.0,26.0,19.9,22.3,11.2,10.55,9.2,89,Moderate or heavy rain shower,100,0,15.1,4.9,9.5,11.5,5.4,9.3,84,Moderate or heavy rain shower,100,0
2023-07-22,Southwest Airlines Co.,19393,1220,MCI,"Kansas City, MO",SAN,"San Diego, CA",1540,1655,0.0,195.0,1334.0,31.0,16.9,24.6,12.2,2.15,9.7,62,Cloudy,100,0,26.4,18.1,22.3,17.6,0.0,10.0,66,Overcast,0,0
2023-06-18,United Air Lines Inc.,19977,1268,EWR,"Newark, NJ",BNA,"Nashville, TN",959,1124,0.0,145.0,748.0,26.3,16.0,21.1,20.2,0.0,10.0,54,Cloudy,0,0,31.0,15.9,23.6,11.2,12.2,10.0,60,Patchy rain possible,100,0
2023-08-13,Delta Air Lines Inc.,19790,1083,ATL,"Atlanta, GA",RSW,"Fort Myers, FL",2045,2231,0.0,106.0,515.0,34.7,23.9,29.0,13.3,2.6,9.8,60,Moderate or heavy rain shower,100,0,32.6,27.5,29.5,18.4,10.55,9.8,72,Moderate or heavy rain shower,100,0
2023-08-24,American Airlines Inc.,19805,2549,AUS,"Austin, TX",CLT,"Charlotte, NC",630,1020,0.0,170.0,1032.0,40.8,27.2,34.1,17.3,0.0,10.0,42,Partly cloudy,0,0,35.1,19.4,27.5,10.1,0.0,10.0,46,Overcast,0,0
2023-06-11,American Airlines Inc.,19805,1543,ORD,"Chicago, IL",SAN,"San Diego, CA",1655,1909,0.0,254.0,1723.0,19.5,13.0,14.4,33.5,13.85,8.3,79,Moderate or heavy rain shower,100,0,19.9,16.3,17.5,18.7,2.5,10.0,71,Patchy rain possible,100,0
2023-05-31,Spirit Air Lines,20416,1261,PDX,"Portland, OR",LAS,"Las Vegas, NV",1010,1220,0.0,130.0,763.0,18.6,6.4,12.1,15.5,0.0,10.0,60,Overcast,0,0,31.1,16.6,23.8,20.2,0.2,10.0,23,Patchy rain possible,100,0
2023-07-09,Endeavor Air Inc.,20363,5379,DTW,"Detroit, MI",LAN,"Lansing, MI",2115,2205,0.0,50.0,74.0,24.7,17.1,20.7,17.3,0.2,8.7,77,Patchy rain possible,100,0,26.6,13.4,19.5,14.4,0.0,6.3,75,Overcast,0,0
2023-08-24,Envoy Air,20398,3748,CVG,"Cincinnati, OH",CLT,"Charlotte, NC",1259,1433,0.0,94.0,335.0,36.2,22.8,30.0,19.1,0.0,10.0,57,Overcast,0,0,35.1,19.4,27.5,10.1,0.0,10.0,46,Overcast,0,0
2023-07-25,Delta Air Lines Inc.,19790,1709,ATL,"Atlanta, GA",FLL,"Fort Lauderdale, FL",850,1045,0.0,115.0,581.0,33.7,20.9,27.8,6.5,0.3,10.0,44,Sunny,100,0,33.8,26.6,30.1,19.1,2.4,10.0,69,Patchy rain possible,100,0
2023-07-26,United Air Lines Inc.,19977,2192,BTV,"Burlington, VT",ORD,"Chicago, IL",1713,1839,0.0,146.0,763.0,27.9,17.9,22.7,16.2,0.0,10.0,78,Overcast,0,0,31.0,23.0,26.5,22.7,3.0,9.9,66,Moderate rain at times,100,0
2023-07-28,Spirit Air Lines,20416,1365,MCO,"Orlando, FL",IND,"Indianapolis, IN",600,823,0.0,143.0,829.0,32.0,23.6,27.5,19.4,3.4,9.9,72,Moderate or heavy rain shower,100,0,35.0,23.7,30.0,20.2,0.5,10.0,57,Patchy rain possible,100,0
2023-06-25,Delta Air Lines Inc.,19790,2374,ATL,"Atlanta, GA",JAN,"Jackson/Vicksburg, MS",1115,1132,0.0,77.0,341.0,32.8,20.4,26.4,14.0,0.0,10.0,51,Overcast,0,0,37.5,23.5,29.7,13.3,0.0,10.0,71,Overcast,0,0
2023-05-29,United Air Lines Inc.,19977,2436,DSM,"Des Moines, IA",DEN,"Denver, CO",1706,1803,0.0,117.0,589.0,27.9,12.7,20.8,15.8,0.0,10.0,66,Partly cloudy,0,0,26.9,10.6,18.2,14.0,0.6,10.0,42,Patchy rain possible,100,0
2023-05-18,American Airlines Inc.,19805,2683,RDU,"Raleigh/Durham, NC",DFW,"Dallas/Fort Worth, TX",1330,1541,0.0,191.0,1061.0,32.0,21.6,25.7,5.8,19.8,6.7,82,Moderate rain at times,100,0,31.1,19.5,24.8,15.8,0.4,10.0,64,Patchy rain possible,100,0
2023-08-16,Delta Air Lines Inc.,19790,546,ATL,"Atlanta, GA",SFO,"San Francisco, CA",1750,2003,0.0,313.0,2139.0,30.3,20.2,25.2,11.5,0.0,10.0,52,Cloudy,0,0,25.0,13.4,17.9,15.5,0.0,10.0,78,Overcast,0,0
2023-05-31,Southwest Airlines Co.,19393,3033,OAK,"Oakland, CA",SAN,"San Diego, CA",1850,2015,0.0,85.0,446.0,19.0,11.8,14.4,21.6,0.0,10.0,73,Overcast,0,0,18.4,15.2,16.6,20.2,0.7,10.0,68,Patchy rain possible,100,0
2023-08-15,SkyWest Airlines Inc.,20304,3263,PHX,"Phoenix, AZ",FLG,"Flagstaff, AZ",2102,2159,0.0,57.0,119.0,43.2,29.5,36.8,24.8,0.0,10.0,30,Partly cloudy,0,0,24.0,15.2,19.8,10.8,16.0,9.9,60,Moderate or heavy rain shower,100,0
2023-08-21,PSA Airlines Inc.,20397,5128,BUF,"Buffalo, NY",DCA,"Washington, DC",1732,1853,0.0,81.0,296.0,23.9,18.4,21.9,16.2,0.1,10.0,72,Patchy rain possible,100,0,35.5,20.6,27.6,8.3,0.0,10.0,58,Overcast,0,0
2023-07-16,Delta Air Lines Inc.,19790,876,DEN,"Denver, CO",JFK,"New York, NY",628,1229,0.0,241.0,1626.0,32.0,13.7,24.2,17.6,0.0,10.0,29,Sunny,0,0,26.2,23.6,24.8,15.8,29.65,9.0,89,Moderate or heavy rain shower,100,0
2023-08-19,Hawaiian Airlines Inc.,19690,346,HNL,"Honolulu, HI",OGG,"Kahului, HI",1455,1539,0.0,44.0,100.0,27.2,23.5,24.9,21.6,0.8,10.0,72,Patchy rain possible,100,0,28.4,22.5,24.9,18.7,0.0,9.9,73,Overcast,0,0
2023-07-29,United Air Lines Inc.,19977,2036,SJU,"San Juan, PR",EWR,"Newark, NJ",1755,2205,1.0,250.0,1608.0,34.5,25.5,28.8,24.5,0.6,10.0,78,Overcast,100,0,31.8,23.9,27.8,23.0,11.18,9.9,69,Moderate rain at times,100,0
2023-07-29,United Air Lines Inc.,19977,2491,LGA,"New York, NY",IAH,"Houston, TX",600,838,0.0,218.0,1416.0,32.3,24.0,28.2,24.8,11.33,9.9,68,Heavy rain at times,100,0,37.1,25.5,30.9,22.3,0.0,10.0,59,Partly cloudy,0,0
2023-07-25,American Airlines Inc.,19805,1715,ORD,"Chicago, IL",AUS,"Austin, TX",1924,2203,0.0,159.0,977.0,29.2,20.8,25.7,19.1,0.0,10.0,64,Partly cloudy,0,0,39.4,25.1,32.7,23.1,0.0,10.0,48,Partly cloudy,0,0
2023-06-24,Endeavor Air Inc.,20363,5319,PIT,"Pittsburgh, PA",DTW,"Detroit, MI",1015,1125,0.0,70.0,201.0,23.7,16.2,19.9,9.0,3.8,4.5,90,Heavy rain at times,100,0,26.3,17.7,21.4,9.0,5.5,7.3,83,Moderate or heavy rain shower,100,0
2023-05-27,Delta Air Lines Inc.,19790,2519,SAV,"Savannah, GA",ATL,"Atlanta, GA",1026,1133,0.0,67.0,214.0,15.0,12.9,13.7,25.2,24.7,8.2,87,Moderate or heavy rain shower,100,0,24.4,13.5,18.1,22.3,0.0,10.0,42,Sunny,0,0
2023-07-15,Delta Air Lines Inc.,19790,2644,EWR,"Newark, NJ",ATL,"Atlanta, GA",1204,1416,0.0,132.0,746.0,30.7,22.0,25.9,13.7,5.0,8.9,80,Heavy rain at times,100,0,32.9,23.8,27.9,13.7,2.4,9.6,72,Heavy rain at times,100,0
2023-05-23,SkyWest Airlines Inc.,20304,5606,ORD,"Chicago, IL",FNT,"Flint, MI",1055,1303,0.0,68.0,223.0,22.3,14.7,18.2,13.4,0.0,10.0,55,Sunny,0,0,24.6,10.8,18.6,11.9,0.0,10.0,60,Partly cloudy,0,0
2023-06-02,PSA Airlines Inc.,20397,5073,CLT,"Charlotte, NC",ATL,"Atlanta, GA",955,1116,0.0,81.0,226.0,27.1,16.2,21.5,16.2,0.0,8.0,77,Overcast,0,0,29.9,17.9,23.8,15.5,0.0,10.0,56,Partly cloudy,0,0
2023-05-14,American Airlines Inc.,19805,2621,MKE,"Milwaukee, WI",DFW,"Dallas/Fort Worth, TX",645,925,0.0,160.0,853.0,12.5,7.3,10.1,16.4,0.7,10.0,71,Patchy rain possible,100,0,25.8,20.0,21.9,13.5,32.2,9.0,88,Moderate or heavy rain shower,100,0
2023-07-20,United Air Lines Inc.,19977,1527,ORD,"Chicago, IL",LAS,"Las Vegas, NV",1535,1732,0.0,237.0,1514.0,29.6,20.4,24.2,22.3,0.4,9.1,73,Patchy rain possible,100,0,44.1,28.0,36.6,11.9,0.0,10.0,16,Sunny,0,0
2023-06-01,American Airlines Inc.,19805,1260,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",1505,1659,0.0,174.0,1021.0,25.6,14.7,20.4,12.6,0.0,10.0,53,Partly cloudy,0,0,30.6,20.7,25.6,20.5,0.3,10.0,65,Patchy rain possible,100,0
2023-08-23,United Air Lines Inc.,19977,224,MSN,"Madison, WI",ORD,"Chicago, IL",1052,1153,0.0,61.0,108.0,38.9,23.2,30.4,27.0,0.0,9.8,60,Overcast,0,0,35.3,23.1,28.5,26.3,0.0,9.6,68,Overcast,0,0
2023-08-16,Spirit Air Lines,20416,2865,MEM,"Memphis, TN",MCO,"Orlando, FL",700,1018,0.0,138.0,684.0,28.3,17.7,23.1,11.9,0.0,10.0,67,Cloudy,0,0,34.8,24.8,28.9,14.2,47.4,9.1,72,Moderate or heavy rain shower,100,0
2023-05-13,American Airlines Inc.,19805,2632,MCI,"Kansas City, MO",ORD,"Chicago, IL",545,717,0.0,92.0,403.0,28.4,17.0,22.4,16.5,0.0,10.0,73,Sunny,0,0,16.0,11.5,13.7,17.3,5.15,8.6,94,Overcast,100,0
2023-08-15,Alaska Airlines Inc.,19930,1451,SEA,"Seattle, WA",PDX,"Portland, OR",2115,2212,0.0,57.0,129.0,33.9,17.9,25.4,12.6,0.0,10.0,58,Sunny,0,0,40.8,21.2,30.8,11.9,0.0,10.0,37,Sunny,0,0
2023-05-26,Southwest Airlines Co.,19393,4621,SAT,"San Antonio, TX",PHX,"Phoenix, AZ",1045,1105,0.0,140.0,843.0,29.4,20.0,24.6,15.1,0.0,10.0,66,Overcast,0,0,36.7,21.8,29.2,21.3,0.0,10.0,12,Sunny,0,0
2023-05-24,Southwest Airlines Co.,19393,3714,BWI,"Baltimore, MD",DTW,"Detroit, MI",1045,1215,0.0,90.0,409.0,24.4,11.5,18.2,19.1,0.0,10.0,56,Overcast,0,0,18.8,8.8,15.2,28.1,0.0,10.0,51,Overcast,0,0
2023-06-27,PSA Airlines Inc.,20397,5537,CLT,"Charlotte, NC",DAB,"Daytona Beach, FL",1552,1727,0.0,95.0,416.0,30.5,17.6,24.7,15.8,13.25,8.6,66,Overcast,100,0,35.1,24.8,29.4,16.6,1.55,9.8,63,Patchy rain possible,100,0
2023-07-30,PSA Airlines Inc.,20397,5483,CLT,"Charlotte, NC",LEX,"Lexington, KY",2229,2351,0.0,82.0,281.0,33.9,21.2,26.7,11.2,2.3,9.7,68,Heavy rain at times,100,0,31.5,20.7,25.4,15.2,9.08,9.0,77,Patchy rain possible,100,0
2023-07-25,Spirit Air Lines,20416,3156,CLT,"Charlotte, NC",MIA,"Miami, FL",1925,2138,0.0,133.0,650.0,33.8,21.0,27.9,9.0,0.0,10.0,57,Overcast,0,0,34.0,27.6,30.0,19.1,1.3,10.0,71,Patchy rain possible,100,0
2023-05-31,SkyWest Airlines Inc.,20304,5312,MBS,"Saginaw/Bay City/Midland, MI",ORD,"Chicago, IL",1143,1205,0.0,82.0,222.0,28.6,17.3,23.1,14.8,0.0,10.0,68,Partly cloudy,0,0,25.1,17.9,21.0,14.8,3.05,9.4,76,Heavy rain at times,100,0
2023-07-20,Southwest Airlines Co.,19393,2566,SJC,"San Jose, CA",SNA,"Santa Ana, CA",1305,1425,0.0,80.0,342.0,32.9,13.8,22.7,15.5,0.0,10.0,51,Partly cloudy,0,0,33.5,19.7,26.5,15.8,0.0,10.0,47,Partly cloudy,0,0
2023-05-31,Alaska Airlines Inc.,19930,888,HNL,"Honolulu, HI",SEA,"Seattle, WA",1120,2013,0.0,353.0,2677.0,28.2,22.4,24.7,24.5,1.1,9.9,74,Patchy rain possible,100,0,17.0,8.2,12.0,14.0,0.2,10.0,63,Patchy rain possible,100,0
2023-07-26,Delta Air Lines Inc.,19790,505,ATL,"Atlanta, GA",LGA,"New York, NY",2120,2344,0.0,144.0,762.0,34.9,22.7,29.1,9.4,0.0,10.0,45,Partly cloudy,0,0,31.8,20.4,25.7,17.3,0.4,10.0,63,Cloudy,100,0
2023-06-02,United Air Lines Inc.,19977,2040,LAX,"Los Angeles, CA",IAH,"Houston, TX",1500,2028,0.0,208.0,1379.0,24.5,15.4,18.7,17.6,0.1,10.0,62,Patchy rain possible,100,0,32.5,22.3,27.4,18.0,0.2,10.0,56,Patchy rain possible,100,0
2023-08-10,Allegiant Air,20368,1234,CKB,"Clarksburg/Fairmont, WV",MYR,"Myrtle Beach, SC",1023,1134,0.0,71.0,394.0,24.1,16.7,20.2,18.4,35.1,9.0,89,Moderate or heavy rain shower,100,0,33.2,25.9,28.3,37.2,4.1,9.8,73,Moderate or heavy rain shower,100,0
2023-07-18,United Air Lines Inc.,19977,1761,DEN,"Denver, CO",MSO,"Missoula, MT",1918,2123,0.0,125.0,679.0,34.3,17.4,26.3,19.2,0.2,10.0,25,Patchy rain possible,100,0,28.7,12.8,20.4,16.2,0.0,10.0,38,Sunny,0,0
2023-06-03,Southwest Airlines Co.,19393,1073,LAX,"Los Angeles, CA",TUS,"Tucson, AZ",1020,1145,0.0,85.0,451.0,25.7,14.4,19.3,16.9,0.0,10.0,62,Sunny,0,0,34.4,19.4,27.0,14.0,0.0,10.0,17,Sunny,0,0
2023-08-21,Delta Air Lines Inc.,19790,2437,PDX,"Portland, OR",SLC,"Salt Lake City, UT",535,832,0.0,117.0,630.0,28.3,13.2,19.6,18.4,0.0,10.0,56,Overcast,0,0,31.1,17.6,24.4,28.8,0.1,10.0,46,Patchy rain possible,100,0
2023-06-08,Republic Airline,20452,4687,ORH,"Worcester, MA",JFK,"New York, NY",1309,1419,0.0,70.0,150.0,15.6,8.2,11.9,8.3,1.1,8.7,79,Patchy rain possible,100,0,21.9,12.9,17.8,13.0,0.0,9.7,48,Cloudy,0,0
2023-06-18,United Air Lines Inc.,19977,2104,DCA,"Washington, DC",DEN,"Denver, CO",1601,1810,0.0,249.0,1476.0,31.9,15.0,23.4,11.5,0.0,10.0,42,Sunny,0,0,27.1,9.8,18.6,11.9,0.0,10.0,40,Partly cloudy,0,0
2023-06-03,American Airlines Inc.,19805,2802,CLT,"Charlotte, NC",GSO,"Greensboro/High Point, NC",2120,2209,0.0,49.0,83.0,32.1,15.4,23.4,20.2,1.3,9.8,59,Partly cloudy,100,0,30.6,15.7,22.8,16.2,1.35,9.8,59,Partly cloudy,100,0
2023-06-28,Southwest Airlines Co.,19393,3339,DCA,"Washington, DC",BNA,"Nashville, TN",1150,1235,0.0,105.0,562.0,27.3,18.1,22.5,17.6,0.0,10.0,71,Overcast,0,0,33.2,18.3,25.9,9.7,0.0,10.0,64,Overcast,0,0
2023-06-30,Southwest Airlines Co.,19393,2291,PHX,"Phoenix, AZ",DEN,"Denver, CO",1910,2155,0.0,105.0,602.0,43.3,23.8,35.2,14.0,0.0,10.0,9,Sunny,0,0,20.5,14.1,16.5,15.2,11.35,9.2,72,Heavy rain at times,100,0
2023-06-11,Endeavor Air Inc.,20363,5285,TVC,"Traverse City, MI",DTW,"Detroit, MI",1156,1305,0.0,69.0,207.0,15.2,10.0,12.5,22.3,3.9,9.7,71,Patchy rain possible,100,0,21.0,12.4,17.3,20.0,16.4,9.0,83,Moderate or heavy rain shower,100,0
2023-08-23,Hawaiian Airlines Inc.,19690,216,HNL,"Honolulu, HI",OGG,"Kahului, HI",940,1023,0.0,43.0,100.0,27.1,23.9,25.1,27.4,0.0,10.0,70,Cloudy,0,0,28.0,23.3,25.1,21.2,0.0,10.0,71,Overcast,0,0
2023-06-22,Allegiant Air,20368,3053,TYS,"Knoxville, TN",MSP,"Minneapolis, MN",1147,1305,0.0,138.0,792.0,19.0,15.3,16.9,9.7,22.5,6.3,95,Moderate or heavy rain shower,100,0,32.7,21.2,26.5,14.4,0.0,10.0,54,Partly cloudy,0,0
2023-05-19,Southwest Airlines Co.,19393,2126,ABQ,"Albuquerque, NM",LAS,"Las Vegas, NV",2025,2055,0.0,90.0,486.0,17.7,11.7,15.1,22.0,17.55,8.8,75,Moderate or heavy rain shower,100,0,34.6,21.4,27.9,22.7,0.1,9.9,27,Cloudy,100,0
2023-07-07,Endeavor Air Inc.,20363,5034,MCI,"Kansas City, MO",LGA,"New York, NY",1740,2129,0.0,169.0,1107.0,29.4,17.2,23.1,16.6,0.5,10.0,61,Moderate rain at times,100,0,31.0,22.2,25.7,15.1,0.4,10.0,75,Patchy rain possible,100,0
2023-07-05,American Airlines Inc.,19805,1299,MIA,"Miami, FL",SJU,"San Juan, PR",832,1110,0.0,158.0,1045.0,32.5,28.2,29.8,17.6,3.9,10.0,70,Moderate or heavy rain shower,100,0,32.3,25.4,28.1,27.7,0.0,10.0,75,Overcast,0,0
2023-06-23,Delta Air Lines Inc.,19790,1376,ORD,"Chicago, IL",SEA,"Seattle, WA",1821,2059,0.0,278.0,1721.0,24.7,16.2,20.7,12.6,0.0,10.0,66,Overcast,0,0,28.6,10.9,19.6,17.6,0.0,10.0,61,Partly cloudy,0,0
2023-08-31,Alaska Airlines Inc.,19930,71,SEA,"Seattle, WA",JNU,"Juneau, AK",1900,2035,0.0,155.0,909.0,17.6,11.8,15.5,10.1,5.0,8.3,87,Light rain shower,100,0,12.9,8.5,10.2,6.5,8.6,9.2,90,Light rain shower,100,0
2023-07-24,Southwest Airlines Co.,19393,2099,BUR,"Burbank, CA",OAK,"Oakland, CA",1150,1300,0.0,70.0,325.0,37.2,22.2,29.2,14.0,0.0,10.0,36,Overcast,0,0,21.4,11.0,16.3,13.3,0.0,10.0,78,Overcast,0,0
2023-05-28,Alaska Airlines Inc.,19930,1252,SAN,"San Diego, CA",PDX,"Portland, OR",1830,2104,0.0,154.0,933.0,20.3,15.5,17.2,18.0,0.9,9.7,70,Patchy rain possible,100,0,24.4,8.0,15.4,14.0,0.0,10.0,61,Partly cloudy,0,0
2023-07-25,Frontier Airlines Inc.,20436,1678,RDU,"Raleigh/Durham, NC",SYR,"Syracuse, NY",1757,1942,0.0,105.0,519.0,24.9,20.6,22.2,8.3,20.25,7.7,96,Moderate or heavy rain shower,100,0,27.2,16.6,21.7,12.2,2.6,9.3,81,Heavy rain at times,100,0
2023-06-20,SkyWest Airlines Inc.,20304,5240,ORD,"Chicago, IL",PVD,"Providence, RI",1754,2119,0.0,145.0,849.0,23.2,16.7,19.8,18.0,0.0,10.0,70,Partly cloudy,0,0,20.9,12.2,16.2,11.2,0.0,6.8,83,Overcast,0,0
2023-06-09,American Airlines Inc.,19805,1638,DFW,"Dallas/Fort Worth, TX",CHS,"Charleston, SC",1450,1822,0.0,152.0,987.0,35.5,21.8,28.3,16.2,0.0,10.0,58,Partly cloudy,0,0,28.5,20.5,24.0,13.0,0.4,10.0,67,Patchy rain possible,100,0
